6.121056079864501953e-01,3.949119150638580322e-01,2.902987599372863770e-01,1.964135766029357910e-01,1.852940171957015991e-01,1.574230790138244629e-01,4.770835861563682556e-02,9.392257034778594971e-02,1.068373024463653564e-01,7.527619600296020508e-02,9.269697219133377075e-02,5.509262904524803162e-02,6.694483011960983276e-02,5.622560158371925354e-02,6.040559709072113037e-02,5.419393628835678101e-02,5.535957217216491699e-02,6.063613295555114746e-02,6.681470572948455811e-02,3.040765225887298584e-02,3.306903317570686340e-02,3.267581015825271606e-02,3.311813622713088989e-02,3.453044220805168152e-02,3.720328956842422485e-02,2.429225295782089233e-02,2.709606662392616272e-02,3.007549606263637543e-02,3.337745368480682373e-02,3.089650906622409821e-02,3.351235017180442810e-02,3.647063672542572021e-02,3.938713669776916504e-02,3.094796836376190186e-02,3.294558078050613403e-02,3.552990034222602844e-02,3.780690580606460571e-02,4.035179689526557922e-02,4.252131283283233643e-02,4.503861442208290100e-02,4.714487120509147644e-02,4.346798360347747803e-02,4.676654189825057983e-02,5.016587674617767334e-02,5.320475623011589050e-02,5.592416226863861084e-02,3.679865226149559021e-02,4.084805026650428772e-02,4.341438412666320801e-02,4.543459415435791016e-02
6.399999856948852539e-01,8.899999856948852539e-01,9.300000071525573730e-01,9.700000286102294922e-01,9.700000286102294922e-01,9.700000286102294922e-01,1.000000000000000000e+00,9.700000286102294922e-01,9.800000190734863281e-01,9.800000190734863281e-01,9.800000190734863281e-01,9.900000095367431641e-01,9.800000190734863281e-01,9.800000190734863281e-01,9.800000190734863281e-01,9.900000095367431641e-01,9.900000095367431641e-01,9.900000095367431641e-01,9.800000190734863281e-01,1.000000000000000000e+00,9.900000095367431641e-01,9.900000095367431641e-01,9.900000095367431641e-01,9.900000095367431641e-01,9.900000095367431641e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.900000095367431641e-01,9.800000190734863281e-01,9.800000190734863281e-01,9.900000095367431641e-01,9.900000095367431641e-01,9.900000095367431641e-01,9.900000095367431641e-01,9.900000095367431641e-01,9.800000190734863281e-01,9.800000190734863281e-01,9.800000190734863281e-01,9.800000190734863281e-01,9.800000190734863281e-01,9.800000190734863281e-01,9.800000190734863281e-01,9.800000190734863281e-01,9.900000095367431641e-01,9.900000095367431641e-01,9.900000095367431641e-01,9.900000095367431641e-01
